Reading in data....
constant variables have been read in....
50	100	0.2	3	28	1000
50	100	0.2	3	28	1000
finished reading in u's and r's
Starting runtime: 
r values: 
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
u values: 
0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0, 
31, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
28, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
28, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
33, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
30, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
30, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
33, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
34, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
34, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
34, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
34, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
31, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
28, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
28, 21, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
30, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
28, 21, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
28, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
28, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
29, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
28, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
27, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
26, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
27, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
26, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
26, 23, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
27, 22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
26, 23, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
26, 23, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
26, 23, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
26, 22, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 23, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
24, 24, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
23, 24, 3, 0, 0, 0, 0, 0, 0, 0, 0, 
24, 24, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 23, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
24, 24, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
23, 25, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
22, 26, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
23, 25, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
22, 26, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
23, 25, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
24, 24, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
23, 25, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
22, 26, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
21, 27, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
20, 28, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
21, 27, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
20, 27, 3, 0, 0, 0, 0, 0, 0, 0, 0, 
21, 26, 3, 0, 0, 0, 0, 0, 0, 0, 0, 
20, 27, 3, 0, 0, 0, 0, 0, 0, 0, 0, 
19, 28, 3, 0, 0, 0, 0, 0, 0, 0, 0, 
20, 28, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
19, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
18, 30, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
17, 31, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
16, 32, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
16, 31, 3, 0, 0, 0, 0, 0, 0, 0, 0, 
15, 32, 3, 0, 0, 0, 0, 0, 0, 0, 0, 
14, 32, 4, 0, 0, 0, 0, 0, 0, 0, 0, 
13, 33, 4, 0, 0, 0, 0, 0, 0, 0, 0, 
14, 32, 4, 0, 0, 0, 0, 0, 0, 0, 0, 
15, 31, 4, 0, 0, 0, 0, 0, 0, 0, 0, 
14, 31, 5, 0, 0, 0, 0, 0, 0, 0, 0, 
13, 32, 5, 0, 0, 0, 0, 0, 0, 0, 0, 
12, 33, 5, 0, 0, 0, 0, 0, 0, 0, 0, 
13, 32, 5, 0, 0, 0, 0, 0, 0, 0, 0, 
13, 31, 6, 0, 0, 0, 0, 0, 0, 0, 0, 
12, 32, 6, 0, 0, 0, 0, 0, 0, 0, 0, 
12, 31, 7, 0, 0, 0, 0, 0, 0, 0, 0, 
11, 31, 8, 0, 0, 0, 0, 0, 0, 0, 0, 
11, 32, 7, 0, 0, 0, 0, 0, 0, 0, 0, 
10, 33, 7, 0, 0, 0, 0, 0, 0, 0, 0, 
9, 34, 7, 0, 0, 0, 0, 0, 0, 0, 0, 
8, 35, 7, 0, 0, 0, 0, 0, 0, 0, 0, 
7, 35, 8, 0, 0, 0, 0, 0, 0, 0, 0, 
7, 34, 9, 0, 0, 0, 0, 0, 0, 0, 0, 
7, 33, 10, 0, 0, 0, 0, 0, 0, 0, 0, 
6, 33, 11, 0, 0, 0, 0, 0, 0, 0, 0, 
6, 34, 10, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 34, 11, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 33, 12, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 34, 12, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 33, 13, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 32, 14, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 31, 15, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 32, 14, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 31, 15, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 32, 14, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 31, 15, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 30, 16, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 31, 15, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 30, 16, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 29, 17, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 30, 16, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 29, 17, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 28, 18, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 27, 18, 1, 0, 0, 0, 0, 0, 0, 0, 
4, 26, 19, 1, 0, 0, 0, 0, 0, 0, 0, 
4, 25, 20, 1, 0, 0, 0, 0, 0, 0, 0, 
4, 24, 21, 1, 0, 0, 0, 0, 0, 0, 0, 
4, 23, 22, 1, 0, 0, 0, 0, 0, 0, 0, 
5, 22, 22, 1, 0, 0, 0, 0, 0, 0, 0, 
4, 23, 22, 1, 0, 0, 0, 0, 0, 0, 0, 
5, 23, 21, 1, 0, 0, 0, 0, 0, 0, 0, 
5, 22, 22, 1, 0, 0, 0, 0, 0, 0, 0, 
6, 21, 22, 1, 0, 0, 0, 0, 0, 0, 0, 
6, 20, 23, 1, 0, 0, 0, 0, 0, 0, 0, 
7, 20, 22, 1, 0, 0, 0, 0, 0, 0, 0, 
7, 19, 22, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 18, 23, 2, 0, 0, 0, 0, 0, 0, 0, 
8, 18, 22, 2, 0, 0, 0, 0, 0, 0, 0, 
8, 19, 21, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 20, 21, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 21, 20, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 22, 19, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 21, 20, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 22, 19, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 21, 20, 2, 0, 0, 0, 0, 0, 0, 0, 
8, 21, 19, 2, 0, 0, 0, 0, 0, 0, 0, 
8, 20, 20, 2, 0, 0, 0, 0, 0, 0, 0, 
8, 19, 21, 2, 0, 0, 0, 0, 0, 0, 0, 
9, 19, 20, 2, 0, 0, 0, 0, 0, 0, 0, 
9, 18, 21, 2, 0, 0, 0, 0, 0, 0, 0, 
10, 18, 20, 2, 0, 0, 0, 0, 0, 0, 0, 
9, 18, 21, 2, 0, 0, 0, 0, 0, 0, 0, 
9, 17, 21, 3, 0, 0, 0, 0, 0, 0, 0, 
10, 16, 21, 3, 0, 0, 0, 0, 0, 0, 0, 
11, 16, 20, 3, 0, 0, 0, 0, 0, 0, 0, 
12, 15, 20, 3, 0, 0, 0, 0, 0, 0, 0, 
11, 16, 20, 3, 0, 0, 0, 0, 0, 0, 0, 
10, 16, 21, 3, 0, 0, 0, 0, 0, 0, 0, 
10, 17, 20, 3, 0, 0, 0, 0, 0, 0, 0, 
10, 18, 19, 3, 0, 0, 0, 0, 0, 0, 0, 
9, 18, 20, 3, 0, 0, 0, 0, 0, 0, 0, 
9, 19, 19, 3, 0, 0, 0, 0, 0, 0, 0, 
9, 20, 19, 2, 0, 0, 0, 0, 0, 0, 0, 
9, 19, 20, 2, 0, 0, 0, 0, 0, 0, 0, 
8, 19, 21, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 19, 22, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 18, 23, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 17, 24, 2, 0, 0, 0, 0, 0, 0, 0, 
7, 17, 25, 1, 0, 0, 0, 0, 0, 0, 0, 
6, 17, 26, 1, 0, 0, 0, 0, 0, 0, 0, 
5, 18, 26, 1, 0, 0, 0, 0, 0, 0, 0, 
4, 18, 26, 2, 0, 0, 0, 0, 0, 0, 0, 
5, 17, 26, 2, 0, 0, 0, 0, 0, 0, 0, 
5, 16, 27, 2, 0, 0, 0, 0, 0, 0, 0, 
4, 16, 27, 3, 0, 0, 0, 0, 0, 0, 0, 
4, 17, 26, 3, 0, 0, 0, 0, 0, 0, 0, 
4, 18, 25, 3, 0, 0, 0, 0, 0, 0, 0, 
4, 17, 26, 3, 0, 0, 0, 0, 0, 0, 0, 
4, 16, 27, 3, 0, 0, 0, 0, 0, 0, 0, 
4, 15, 28, 3, 0, 0, 0, 0, 0, 0, 0, 
3, 15, 29, 3, 0, 0, 0, 0, 0, 0, 0, 
2, 16, 29, 3, 0, 0, 0, 0, 0, 0, 0, 
2, 15, 30, 3, 0, 0, 0, 0, 0, 0, 0, 
1, 15, 31, 3, 0, 0, 0, 0, 0, 0, 0, 
1, 16, 30, 3, 0, 0, 0, 0, 0, 0, 0, 
1, 15, 31, 3, 0, 0, 0, 0, 0, 0, 0, 
1, 16, 30, 3, 0, 0, 0, 0, 0, 0, 0, 
1, 16, 29, 4, 0, 0, 0, 0, 0, 0, 0, 
1, 17, 28, 4, 0, 0, 0, 0, 0, 0, 0, 
1, 16, 28, 5, 0, 0, 0, 0, 0, 0, 0, 
1, 16, 27, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 16, 28, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 16, 27, 7, 0, 0, 0, 0, 0, 0, 0, 
0, 17, 26, 7, 0, 0, 0, 0, 0, 0, 0, 
0, 17, 27, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 18, 26, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 19, 25, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 20, 24, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 19, 24, 7, 0, 0, 0, 0, 0, 0, 0, 
0, 20, 23, 7, 0, 0, 0, 0, 0, 0, 0, 
0, 20, 22, 8, 0, 0, 0, 0, 0, 0, 0, 
0, 20, 23, 7, 0, 0, 0, 0, 0, 0, 0, 
0, 19, 24, 7, 0, 0, 0, 0, 0, 0, 0, 
0, 20, 23, 7, 0, 0, 0, 0, 0, 0, 0, 
0, 20, 22, 8, 0, 0, 0, 0, 0, 0, 0, 
0, 20, 23, 7, 0, 0, 0, 0, 0, 0, 0, 
0, 19, 23, 8, 0, 0, 0, 0, 0, 0, 0, 
