Time	Displacement	BinCount	Variance	Velocity	Label
470	44.9	24	4.88395	0.027	471194582318786
471	44.928	24	4.89559	0.028	471194582318786
472	44.945	24	4.84685	0.017	471194582318786
473	44.988	24	4.85426	0.043	471194582318786
474	45.086	24	4.77908	0.098	471194582318786
475	45.159	24	4.79163	0.073	471194582318786
476	45.186	24	4.74736	0.027	471194582318786
477	45.247	24	4.76393	0.061	471194582318786
478	45.323	24	4.73251	0.076	471194582318786
479	45.352	24	4.71541	0.029	471194582318786
480	45.348	24	4.75719	-0.004	471194582318786
481	45.421	24	4.72099	0.073	471194582318786
482	45.527	24	4.67368	0.106	471194582318786
483	45.577	24	4.7101	0.05	471194582318786
484	45.681	24	4.60405	0.104	471194582318786
485	45.725	24	4.62497	0.044	471194582318786
486	45.803	24	4.57889	0.078	471194582318786
487	45.826	24	4.58822	0.023	471194582318786
488	45.854	24	4.56724	0.028	471194582318786
489	45.959	24	4.53049	0.105	471194582318786
490	45.966	24	4.58179	0.007	471194582318786
491	45.99	24	4.53496	0.024	471194582318786
492	45.97	24	4.55303	-0.02	471194582318786
493	46.044	24	4.59446	0.074	471194582318786
494	46.066	24	4.54166	0.022	471194582318786
495	46.127	24	4.48262	0.061	471194582318786
496	46.176	24	4.45388	0.049	471194582318786
497	46.277	23	4.34388	0.101	471194582318786
498	46.353	23	4.30435	0.076	471194582318786
499	46.386	23	4.30987	0.033	471194582318786
500	46.463	23	4.23894	0.077	471194582318786
501	46.543	23	4.20799	0.08	471194582318786
502	46.588	23	4.1258	0.045	471194582318786
503	46.615	23	4.12817	0.027	471194582318786
504	46.63	23	4.1072	0.015	471194582318786
505	46.723	23	4.07508	0.093	471194582318786
506	46.818	23	4.0162	0.095	471194582318786
507	46.875	23	3.95681	0.057	471194582318786
508	46.908	23	3.96907	0.033	471194582318786
509	46.92	23	3.96984	0.012	471194582318786
510	46.936	23	3.92949	0.016	471194582318786
511	46.942	23	3.91288	0.006	471194582318786
512	47.004	23	3.8941	0.062	471194582318786
513	47.035	23	3.8696	0.031	471194582318786
514	47.028	23	3.91691	-0.007	471194582318786
515	47.048	23	3.89033	0.02	471194582318786
516	47.073	23	3.83675	0.025	471194582318786
517	47.104	23	3.82612	0.031	471194582318786
518	47.109	23	3.83186	0.005	471194582318786
519	47.13	23	3.79198	0.021	471194582318786
520	47.176	23	3.70149	0.046	471194582318786
521	47.234	23	3.60128	0.058	471194582318786
522	47.281	23	3.63346	0.047	471194582318786
523	47.325	23	3.62869	0.044	471194582318786
524	47.383	23	3.55166	0.058	471194582318786
525	47.445	23	3.46453	0.062	471194582318786
526	47.483	23	3.43245	0.038	471194582318786
527	47.521	23	3.33535	0.038	471194582318786
528	47.558	23	3.35524	0.037	471194582318786
529	47.583	23	3.34187	0.025	471194582318786
530	47.607	23	3.32183	0.024	471194582318786
531	47.624	23	3.25832	0.017	471194582318786
532	47.641	23	3.23421	0.017	471194582318786
533	47.677	23	3.2718	0.036	471194582318786
534	47.706	23	3.26337	0.029	471194582318786
535	47.709	23	3.2774	0.003	471194582318786
536	47.732	23	3.2271	0.023	471194582318786
537	47.75	23	3.22762	0.018	471194582318786
538	47.816	23	3.09922	0.066	471194582318786
539	47.864	23	3.01604	0.048	471194582318786
540	47.877	23	3.04136	0.013	471194582318786
541	47.916	22	2.98562	0.039	471194582318786
542	47.955	21	2.94295	0.039	471194582318786
543	47.969	21	2.90741	0.014	471194582318786
544	47.981	21	2.92603	0.012	471194582318786
545	47.987	21	2.92435	0.006	471194582318786
546	48.006	21	2.95279	0.019	471194582318786
547	48.026	21	2.9054	0.02	471194582318786
548	48.062	21	2.85239	0.036	471194582318786
549	48.079	21	2.87589	0.017	471194582318786
550	48.085	21	2.8818	0.006	471194582318786
551	48.071	21	2.88824	-0.014	471194582318786
552	48.114	21	2.8557	0.043	471194582318786
553	48.114	21	2.85009	0	471194582318786
554	48.111	21	2.8069	-0.003	471194582318786
555	48.156	21	2.80262	0.045	471194582318786
556	48.176	21	2.77435	0.02	471194582318786
557	48.156	21	2.87135	-0.02	471194582318786
558	48.209	21	2.79541	0.053	471194582318786
559	48.239	21	2.73146	0.03	471194582318786
560	48.262	21	2.67009	0.023	471194582318786
561	48.259	21	2.68178	-0.003	471194582318786
562	48.245	21	2.79034	-0.014	471194582318786
563	48.284	21	2.65374	0.039	471194582318786
564	48.271	21	2.7226	-0.013	471194582318786
565	48.298	21	2.70577	0.027	471194582318786
566	48.306	21	2.67196	0.008	471194582318786
567	48.315	21	2.69514	0.009	471194582318786
568	48.286	21	2.79861	-0.029	471194582318786
569	48.288	21	2.79393	0.002	471194582318786
570	48.319	21	2.65768	0.031	471194582318786
571	48.337	21	2.62191	0.018	471194582318786
572	48.315	20	2.63397	-0.022	471194582318786
573	48.306	20	2.67196	-0.009	471194582318786
574	48.304	20	2.65435	-0.002	471194582318786
575	48.3	20	2.63913	-0.004	471194582318786
576	48.311	20	2.58424	0.011	471194582318786
577	48.312	20	2.63679	0.001	471194582318786
578	48.311	20	2.58791	-0.001	471194582318786
579	48.322	20	2.52454	0.011	471194582318786
580	48.32	20	2.568	-0.002	471194582318786
581	48.338	20	2.4843	0.018	471194582318786
582	48.349	20	2.46905	0.011	471194582318786
583	48.353	20	2.46422	0.004	471194582318786
584	48.385	20	2.37271	0.032	471194582318786
585	48.397	20	2.37516	0.012	471194582318786
586	48.425	20	2.26878	0.028	471194582318786
587	48.439	20	2.23881	0.014	471194582318786
588	48.429	20	2.31969	-0.01	471194582318786
589	48.46	20	2.25819	0.031	471194582318786
590	48.456	19	2.32574	-0.004	471194582318786
591	48.464	19	2.29122	0.008	471194582318786
592	48.487	19	2.27746	0.023	471194582318786
593	48.508	19	2.21019	0.021	471194582318786
594	48.517	19	2.14026	0.009	471194582318786
595	48.521	19	2.17084	0.004	471194582318786
596	48.519	18	2.18235	-0.002	471194582318786
597	48.531	18	2.16172	0.012	471194582318786
598	48.519	17	2.16325	-0.012	471194582318786
599	48.536	17	2.06536	0.017	471194582318786
600	48.56	17	2.06504	0.024	471194582318786
