Time	Displacement	BinCount	Variance	Velocity	Label
588	98.998	2	0.438173	0	3712396145837594
589	98.998	2	0.421896	0	3712396145837594
590	98.998	2	0.421896	0	3712396145837594
591	98.998	2	0.344958	0	3712396145837594
592	98.997	2	0.533845	-0.001	3712396145837594
593	98.997	2	0.481654	0	3712396145837594
594	98.997	2	0.50099	0	3712396145837594
595	98.998	2	0.316221	0.001	3712396145837594
596	98.997	2	0.50099	-0.001	3712396145837594
597	98.997	2	0.533845	0	3712396145837594
598	98.998	2	0.270178	0.001	3712396145837594
599	98.997	2	0.551354	-0.001	3712396145837594
600	98.998	2	0.438173	0.001	3712396145837594
601	98.998	2	0.414724	0	3712396145837594
602	98.998	2	0.48062	0	3712396145837594
603	98.998	2	0.532913	0	3712396145837594
604	98.998	2	0.499996	0	3712396145837594
605	98.999	2	0.256903	0.001	3712396145837594
606	98.998	2	0.550451	-0.001	3712396145837594
607	98.998	2	0.506948	0	3712396145837594
608	98.999	2	0.268326	0.001	3712396145837594
609	98.999	2	0.214474	0	3712396145837594
610	98.998	2	0.550451	-0.001	3712396145837594
611	98.999	2	0.34351	0.001	3712396145837594
612	98.998	2	0.590759	-0.001	3712396145837594
613	98.999	2	0.420712	0.001	3712396145837594
614	99	1	0	0.001	3712396145837594
