Time	Displacement	BinCount	Variance	Velocity	Label
241	98.855	6	0.852628	0.007	3712388518298864
242	98.86	6	0.951525	0.005	3712388518298864
243	98.865	6	0.931544	0.005	3712388518298864
244	98.873	6	0.660962	0.008	3712388518298864
245	98.877	6	0.663981	0.004	3712388518298864
246	98.884	6	0.775593	0.007	3712388518298864
247	98.889	5	0.740053	0.005	3712388518298864
248	98.894	5	0.795465	0.005	3712388518298864
249	98.898	5	0.770452	0.004	3712388518298864
250	98.903	4	0.625772	0.005	3712388518298864
251	98.907	4	0.477861	0.004	3712388518298864
252	98.911	4	0.648906	0.004	3712388518298864
253	98.914	4	0.630558	0.003	3712388518298864
254	98.917	4	0.642737	0.003	3712388518298864
255	98.92	4	0.614492	0.003	3712388518298864
256	98.924	4	0.458502	0.004	3712388518298864
257	98.925	4	0.745905	0.001	3712388518298864
258	98.928	4	0.606478	0.003	3712388518298864
259	98.929	4	0.81851	0.001	3712388518298864
260	98.93	4	0.719097	0.001	3712388518298864
261	98.932	4	0.624	0.002	3712388518298864
262	98.933	4	0.711696	0.001	3712388518298864
263	98.934	4	0.697599	0.001	3712388518298864
264	98.935	4	0.715385	0.001	3712388518298864
265	98.937	4	0.570991	0.002	3712388518298864
266	98.939	4	0.638967	0.002	3712388518298864
267	98.942	4	0.536317	0.003	3712388518298864
268	98.944	4	0.528076	0.002	3712388518298864
269	98.945	4	0.654198	0.001	3712388518298864
270	98.947	4	0.637331	0.002	3712388518298864
271	98.949	4	0.440907	0.002	3712388518298864
272	98.949	4	0.58258	0	3712388518298864
273	98.951	4	0.574107	0.002	3712388518298864
274	98.953	3	0.451432	0.002	3712388518298864
275	98.954	3	0.60571	0.001	3712388518298864
276	98.955	3	0.661041	0.001	3712388518298864
277	98.957	3	0.401436	0.002	3712388518298864
278	98.957	3	0.591736	0	3712388518298864
279	98.958	3	0.590962	0.001	3712388518298864
280	98.96	3	0.505371	0.002	3712388518298864
281	98.961	3	0.582648	0.001	3712388518298864
282	98.962	3	0.680115	0.001	3712388518298864
283	98.963	3	0.602189	0.001	3712388518298864
284	98.964	3	0.526027	0.001	3712388518298864
285	98.964	3	0.658562	0	3712388518298864
286	98.966	3	0.497839	0.002	3712388518298864
287	98.965	3	0.673628	-0.001	3712388518298864
288	98.966	3	0.606501	0.001	3712388518298864
289	98.968	3	0.456044	0.002	3712388518298864
290	98.967	3	0.70065	-0.001	3712388518298864
291	98.969	3	0.563949	0.002	3712388518298864
292	98.97	3	0.488979	0.001	3712388518298864
293	98.969	3	0.699313	-0.001	3712388518298864
294	98.971	3	0.488015	0.002	3712388518298864
295	98.971	3	0.658907	0	3712388518298864
296	98.972	3	0.578978	0.001	3712388518298864
297	98.974	3	0.435114	0.002	3712388518298864
298	98.975	3	0.448748	0.001	3712388518298864
299	98.975	3	0.5817	0	3712388518298864
300	98.975	3	0.575652	0	3712388518298864
301	98.976	3	0.432925	0.001	3712388518298864
302	98.976	3	0.48931	0	3712388518298864
303	98.976	3	0.545366	0	3712388518298864
304	98.977	3	0.445501	0.001	3712388518298864
305	98.978	3	0.324832	0.001	3712388518298864
306	98.978	3	0.352868	0	3712388518298864
307	98.978	3	0.436481	0	3712388518298864
308	98.978	3	0.555442	0	3712388518298864
309	98.979	3	0.451175	0.001	3712388518298864
310	98.979	3	0.451175	0	3712388518298864
311	98.979	3	0.600466	0	3712388518298864
312	98.979	3	0.578411	0	3712388518298864
313	98.979	3	0.560856	0	3712388518298864
314	98.979	3	0.616895	0	3712388518298864
315	98.979	3	0.600466	0	3712388518298864
316	98.979	3	0.589541	0	3712388518298864
317	98.98	3	0.541849	0.001	3712388518298864
318	98.98	3	0.478121	0	3712388518298864
319	98.981	3	0.417898	0.001	3712388518298864
320	98.981	3	0.528809	0	3712388518298864
321	98.982	3	0.376399	0.001	3712388518298864
322	98.981	3	0.570648	-0.001	3712388518298864
323	98.982	3	0.496665	0.001	3712388518298864
324	98.982	3	0.551975	0	3712388518298864
325	98.982	3	0.592179	0	3712388518298864
326	98.983	3	0.438989	0.001	3712388518298864
327	98.984	3	0.315823	0.001	3712388518298864
328	98.983	3	0.568956	-0.001	3712388518298864
329	98.984	3	0.373823	0.001	3712388518298864
330	98.984	3	0.494716	0	3712388518298864
331	98.984	3	0.514533	0	3712388518298864
332	98.984	3	0.596443	0	3712388518298864
333	98.984	3	0.5628	0	3712388518298864
334	98.985	3	0.451414	0.001	3712388518298864
335	98.986	3	0.267963	0.001	3712388518298864
336	98.986	3	0.341766	0	3712388518298864
337	98.986	3	0.395985	0	3712388518298864
338	98.986	3	0.363048	0	3712388518298864
339	98.986	3	0.420481	0	3712388518298864
340	98.986	3	0.363048	0	3712388518298864
341	98.986	3	0.435665	0	3712388518298864
342	98.986	3	0.450338	0	3712388518298864
343	98.986	3	0.485597	0	3712388518298864
344	98.987	3	0.311177	0.001	3712388518298864
345	98.986	3	0.588901	-0.001	3712388518298864
346	98.987	3	0.34034	0.001	3712388518298864
347	98.987	3	0.37793	0	3712388518298864
348	98.986	3	0.594814	-0.001	3712388518298864
349	98.987	3	0.434547	0.001	3712388518298864
350	98.987	3	0.455885	0	3712388518298864
351	98.987	3	0.434547	0	3712388518298864
352	98.987	3	0.517524	0	3712388518298864
353	98.987	3	0.553923	0	3712388518298864
354	98.987	3	0.510716	0	3712388518298864
355	98.987	3	0.547568	0	3712388518298864
356	98.988	2	0.426446	0.001	3712388518298864
357	98.988	2	0.490771	0	3712388518298864
358	98.989	2	0.236387	0.001	3712388518298864
359	98.989	2	0.286145	0	3712388518298864
360	98.988	2	0.535589	-0.001	3712388518298864
361	98.99	2	0.0994987	0.002	3712388518298864
362	98.989	2	0.515635	-0.001	3712388518298864
363	98.99	2	0.328481	0.001	3712388518298864
364	98.99	2	0.35623	0	3712388518298864
365	98.99	2	0.415812	0	3712388518298864
366	98.99	2	0.375366	0	3712388518298864
367	98.99	2	0.415812	0	3712388518298864
368	98.989	2	0.59823	-0.001	3712388518298864
369	98.99	2	0.431161	0.001	3712388518298864
370	98.99	2	0.460326	0	3712388518298864
371	98.99	2	0.507839	0	3712388518298864
372	98.991	2	0.232205	0.001	3712388518298864
373	98.991	2	0.3161	0	3712388518298864
374	98.99	2	0.495883	-0.001	3712388518298864
375	98.99	2	0.460326	0	3712388518298864
376	98.99	2	0.48156	0	3712388518298864
377	98.991	2	0.0944405	0.001	3712388518298864
378	98.99	2	0.424146	-0.001	3712388518298864
379	98.99	2	0.495883	0	3712388518298864
380	98.99	2	0.514684	0	3712388518298864
381	98.991	2	0.282699	0.001	3712388518298864
382	98.99	2	0.557584	-0.001	3712388518298864
383	98.99	2	0.575239	0	3712388518298864
384	98.991	2	0.391049	0.001	3712388518298864
385	98.991	2	0.539369	0	3712388518298864
386	98.992	2	0.270067	0.001	3712388518298864
387	98.991	2	0.539369	-0.001	3712388518298864
388	98.991	2	0.574386	0	3712388518298864
389	98.991	2	0.596589	0	3712388518298864
390	98.992	2	0.428878	0.001	3712388518298864
391	98.992	2	0.372741	0	3712388518298864
392	98.991	2	0.532841	-0.001	3712388518298864
393	98.992	2	0.380705	0.001	3712388518298864
394	98.992	2	0.458188	0	3712388518298864
395	98.993	2	0.312971	0.001	3712388518298864
396	98.993	2	0.371418	0	3712388518298864
397	98.993	2	0.371418	0	3712388518298864
398	98.993	2	0.352067	0	3712388518298864
399	98.993	2	0.443792	0	3712388518298864
400	98.993	2	0.427728	0	3712388518298864
401	98.993	2	0.443792	0	3712388518298864
402	98.993	2	0.457112	0	3712388518298864
403	98.993	2	0.412251	0	3712388518298864
404	98.993	2	0.388524	0	3712388518298864
405	98.993	2	0.403672	0	3712388518298864
406	98.993	2	0.435834	0	3712388518298864
407	98.993	2	0.457112	0	3712388518298864
408	98.994	2	0.225752	0.001	3712388518298864
409	98.994	2	0.340535	0	3712388518298864
410	98.994	2	0.350662	0	3712388518298864
411	98.994	2	0.442678	0	3712388518298864
412	98.994	2	0.426572	0	3712388518298864
413	98.994	2	0.456031	0	3712388518298864
414	98.994	2	0.484731	0	3712388518298864
415	98.995	2	0.264528	0.001	3712388518298864
416	98.995	2	0.275636	0	3712388518298864
417	98.994	2	0.536623	-0.001	3712388518298864
418	98.994	2	0.510846	0	3712388518298864
419	98.995	2	0.33908	0.001	3712388518298864
420	98.995	2	0.320897	0	3712388518298864
421	98.994	2	0.536623	-0.001	3712388518298864
422	98.994	2	0.554043	0	3712388518298864
423	98.995	2	0.33908	0.001	3712388518298864
424	98.995	2	0.223551	0	3712388518298864
425	98.995	2	0.0705337	0	3712388518298864
426	98.994	2	0.4347	-0.001	3712388518298864
427	98.994	2	0.456031	0	3712388518298864
428	98.995	2	0.223551	0.001	3712388518298864
429	98.995	2	0.0705337	0	3712388518298864
430	98.994	2	0.442678	-0.001	3712388518298864
431	98.994	2	0.402448	0	3712388518298864
432	98.994	2	0.370086	0	3712388518298864
433	98.994	2	0.31139	0	3712388518298864
434	98.994	2	0.31139	0	3712388518298864
435	98.993	2	0.485748	-0.001	3712388518298864
436	98.994	2	0.266391	0.001	3712388518298864
437	98.994	2	0.340535	0	3712388518298864
438	98.994	2	0.378106	0	3712388518298864
439	98.994	2	0.411052	0	3712388518298864
440	98.994	2	0.456031	0	3712388518298864
441	98.994	2	0.491898	0	3712388518298864
442	98.994	2	0.503948	0	3712388518298864
443	98.994	2	0.510846	0	3712388518298864
444	98.994	2	0.536623	0	3712388518298864
445	98.994	2	0.53006	0	3712388518298864
446	98.994	2	0.491898	0	3712388518298864
447	98.994	2	0.456031	0	3712388518298864
448	98.994	2	0.456031	0	3712388518298864
449	98.994	2	0.484731	0	3712388518298864
450	98.995	2	0.264528	0.001	3712388518298864
451	98.995	2	0.309798	0	3712388518298864
452	98.995	2	0.349249	0	3712388518298864
453	98.995	2	0.349249	0	3712388518298864
454	98.995	2	0.368748	0	3712388518298864
455	98.995	2	0.385973	0	3712388518298864
456	98.995	2	0.376796	0	3712388518298864
457	98.995	2	0.401217	0	3712388518298864
458	98.995	2	0.425412	0	3712388518298864
459	98.995	2	0.409848	0	3712388518298864
460	98.996	2	0.221323	0.001	3712388518298864
461	98.995	2	0.529127	-0.001	3712388518298864
462	98.995	2	0.47008	0	3712388518298864
463	98.995	2	0.48371	0	3712388518298864
464	98.996	2	0.262648	0.001	3712388518298864
465	98.995	2	0.48371	-0.001	3712388518298864
466	98.996	2	0.273832	0.001	3712388518298864
467	98.995	2	0.490892	-0.001	3712388518298864
468	98.995	2	0.502966	0	3712388518298864
469	98.996	2	0.262648	0.001	3712388518298864
470	98.996	2	0.273832	0	3712388518298864
471	98.996	2	0.319349	0	3712388518298864
472	98.995	2	0.462574	-0.001	3712388518298864
473	98.995	2	0.48371	0	3712388518298864
474	98.995	2	0.502966	0	3712388518298864
475	98.996	2	0.337615	0.001	3712388518298864
476	98.996	2	0.337615	0	3712388518298864
477	98.996	2	0.308195	0	3712388518298864
478	98.996	2	0.308195	0	3712388518298864
479	98.995	2	0.570942	-0.001	3712388518298864
480	98.996	2	0.375478	0.001	3712388518298864
481	98.996	2	0.375478	0	3712388518298864
482	98.995	2	0.593275	-0.001	3712388518298864
483	98.996	2	0.39998	0.001	3712388518298864
484	98.996	2	0.408637	0	3712388518298864
485	98.996	2	0.417114	0	3712388518298864
486	98.995	2	0.570942	-0.001	3712388518298864
487	98.996	2	0.424245	0.001	3712388518298864
488	98.996	2	0.469025	0	3712388518298864
489	98.997	2	0.219068	0.001	3712388518298864
490	98.997	2	0.260751	0	3712388518298864
491	98.997	2	0.30658	0	3712388518298864
492	98.997	2	0.366048	0	3712388518298864
493	98.997	2	0.336141	0	3712388518298864
494	98.997	2	0.366048	0	3712388518298864
495	98.997	2	0.30658	0	3712388518298864
496	98.996	2	0.528189	-0.001	3712388518298864
497	98.996	2	0.489882	0	3712388518298864
498	98.996	2	0.489882	0	3712388518298864
499	98.996	2	0.469025	0	3712388518298864
500	98.996	2	0.469025	0	3712388518298864
501	98.997	2	0.05469	0.001	3712388518298864
502	98.996	2	0.432416	-0.001	3712388518298864
503	98.996	2	0.39998	0	3712388518298864
504	98.996	2	0.424245	0	3712388518298864
505	98.996	2	0.384687	0	3712388518298864
506	98.996	2	0.384687	0	3712388518298864
507	98.996	2	0.39998	0	3712388518298864
508	98.996	2	0.367402	0	3712388518298864
509	98.996	2	0.39998	0	3712388518298864
510	98.996	2	0.384687	0	3712388518298864
511	98.996	2	0.367402	0	3712388518298864
512	98.996	2	0.424245	0	3712388518298864
513	98.996	2	0.432416	0	3712388518298864
514	98.996	2	0.440436	0	3712388518298864
515	98.996	2	0.508905	0	3712388518298864
516	98.997	2	0.30658	0.001	3712388518298864
517	98.997	2	0.317791	0	3712388518298864
518	98.996	2	0.570074	-0.001	3712388518298864
519	98.996	2	0.592439	0	3712388518298864
520	98.997	2	0.423073	0.001	3712388518298864
521	98.997	2	0.423073	0	3712388518298864
522	98.998	2	0.0446766	0.001	3712388518298864
523	98.997	2	0.460425	-0.001	3712388518298864
524	98.997	2	0.423073	0	3712388518298864
525	98.997	2	0.40742	0	3712388518298864
526	98.997	2	0.398737	0	3712388518298864
527	98.997	2	0.423073	0	3712388518298864
528	98.997	2	0.423073	0	3712388518298864
529	98.997	2	0.439307	0	3712388518298864
530	98.997	2	0.460425	0	3712388518298864
531	98.997	2	0.474332	0	3712388518298864
532	98.997	2	0.507928	0	3712388518298864
533	98.998	2	0.258836	0.001	3712388518298864
534	98.997	2	0.488867	-0.001	3712388518298864
535	98.997	2	0.460425	0	3712388518298864
536	98.997	2	0.439307	0	3712388518298864
537	98.997	2	0.431267	0	3712388518298864
538	98.997	2	0.40742	0	3712388518298864
539	98.997	2	0.383394	0	3712388518298864
540	98.996	2	0.592439	-0.001	3712388518298864
541	98.997	2	0.366048	0.001	3712388518298864
542	98.996	2	0.592439	-0.001	3712388518298864
543	98.997	2	0.415922	0.001	3712388518298864
544	98.998	2	0.0446766	0.001	3712388518298864
545	98.997	2	0.439307	-0.001	3712388518298864
546	98.997	2	0.460425	0	3712388518298864
547	98.997	2	0.452759	0	3712388518298864
548	98.997	2	0.460425	0	3712388518298864
549	98.997	2	0.431267	0	3712388518298864
550	98.997	2	0.452759	0	3712388518298864
551	98.997	2	0.467965	0	3712388518298864
552	98.997	2	0.481654	0	3712388518298864
553	98.997	2	0.467965	0	3712388518298864
554	98.997	2	0.474332	0	3712388518298864
555	98.997	2	0.481654	0	3712388518298864
556	98.997	2	0.460425	0	3712388518298864
557	98.997	2	0.452759	0	3712388518298864
558	98.997	2	0.481654	0	3712388518298864
559	98.998	2	0.0446766	0.001	3712388518298864
560	98.997	2	0.460425	-0.001	3712388518298864
561	98.997	2	0.474332	0	3712388518298864
562	98.997	2	0.423073	0	3712388518298864
563	98.997	2	0.431267	0	3712388518298864
564	98.997	2	0.398737	0	3712388518298864
565	98.996	2	0.570074	-0.001	3712388518298864
566	98.997	2	0.336141	0.001	3712388518298864
567	98.997	2	0.336141	0	3712388518298864
568	98.996	2	0.570074	-0.001	3712388518298864
569	98.997	2	0.366048	0.001	3712388518298864
570	98.997	2	0.374154	0	3712388518298864
571	98.997	2	0.40742	0	3712388518298864
572	98.997	2	0.431267	0	3712388518298864
573	98.997	2	0.415922	0	3712388518298864
574	98.997	2	0.374154	0	3712388518298864
575	98.997	2	0.374154	0	3712388518298864
576	98.997	2	0.398737	0	3712388518298864
577	98.997	2	0.415922	0	3712388518298864
578	98.998	2	0.0446766	0.001	3712388518298864
579	98.997	2	0.439307	-0.001	3712388518298864
580	98.997	2	0.415922	0	3712388518298864
581	98.998	2	0.0446766	0.001	3712388518298864
582	98.997	2	0.423073	-0.001	3712388518298864
583	98.997	2	0.452759	0	3712388518298864
584	98.997	2	0.460425	0	3712388518298864
585	98.997	2	0.481654	0	3712388518298864
586	98.997	2	0.488867	0	3712388518298864
587	98.997	2	0.452759	0	3712388518298864
588	98.998	2	0.0446766	0.001	3712388518298864
589	98.997	2	0.423073	-0.001	3712388518298864
590	98.998	2	0.0446766	0.001	3712388518298864
