Time	Displacement	BinCount	Variance	Velocity	Label
250	98.94	13	1.35919	0.006	3761195744918538
251	98.945	13	1.10181	0.005	3761195744918538
252	98.94	12	1.16422	-0.005	3761195744918538
253	98.949	11	1.14604	0.009	3761195744918538
254	98.958	11	1.15596	0.009	3761195744918538
255	98.961	10	1.02444	0.003	3761195744918538
256	98.966	10	1.19785	0.005	3761195744918538
257	98.971	10	0.95507	0.005	3761195744918538
258	98.972	9	1.035	0.001	3761195744918538
259	98.976	9	0.820015	0.004	3761195744918538
260	98.98	9	1.01617	0.004	3761195744918538
261	98.982	9	0.874458	0.002	3761195744918538
262	98.986	8	0.727189	0.004	3761195744918538
263	98.991	8	0.551288	0.005	3761195744918538
264	98.991	6	0.643365	0	3761195744918538
265	98.991	5	0.735472	0	3761195744918538
266	98.991	5	0.721747	0	3761195744918538
267	98.991	5	0.826994	0	3761195744918538
268	98.993	5	0.758255	0.002	3761195744918538
269	98.995	5	0.643409	0.002	3761195744918538
270	98.996	5	0.599153	0.001	3761195744918538
271	98.996	5	0.773941	0	3761195744918538
272	98.997	5	0.648838	0.001	3761195744918538
273	98.997	4	0.645748	0	3761195744918538
274	98.998	4	0.500995	0.001	3761195744918538
275	98.998	4	0.519611	0	3761195744918538
276	98.998	4	0.513805	0	3761195744918538
277	98.997	4	0.698564	-0.001	3761195744918538
278	98.998	4	0.573582	0.001	3761195744918538
279	98.997	4	0.707807	-0.001	3761195744918538
280	98.997	4	0.693535	0	3761195744918538
281	98.997	4	0.679699	0	3761195744918538
282	98.998	4	0.550451	0.001	3761195744918538
283	98.999	2	0.41352	0.001	3761195744918538
284	98.999	2	0.41352	0	3761195744918538
285	98.998	3	0.579652	-0.001	3761195744918538
286	98.998	3	0.573582	0	3761195744918538
287	98.999	3	0.379472	0.001	3761195744918538
288	98.999	2	0.420712	0	3761195744918538
289	98.999	2	0.420712	0	3761195744918538
290	98.999	2	0.437034	0	3761195744918538
291	99	1	0	0.001	3761195744918538
