Time	Displacement	BinCount	Variance	Velocity	Label
379	95.79	26	7.25713	0.08	1093480131402113
380	95.77	26	7.67053	-0.02	1093480131402113
381	95.89	26	7.54837	0.12	1093480131402113
382	95.96	26	7.43562	0.07	1093480131402113
383	96.09	26	7.14506	0.13	1093480131402113
384	96.15	25	7.00125	0.06	1093480131402113
385	96.2	25	7.41283	0.05	1093480131402113
386	96.32	25	6.79909	0.12	1093480131402113
387	96.41	25	6.98154	0.09	1093480131402113
388	96.53	25	6.50762	0.12	1093480131402113
389	96.62	25	6.39731	0.09	1093480131402113
390	96.7	25	6.1636	0.08	1093480131402113
391	96.69	25	6.81424	-0.01	1093480131402113
392	96.8	25	6.47457	0.11	1093480131402113
393	96.87	25	6.7367	0.07	1093480131402113
394	96.98	25	6.19109	0.11	1093480131402113
395	97.04	25	6.34337	0.06	1093480131402113
396	97.14	25	6.29288	0.1	1093480131402113
397	97.17	25	6.18717	0.03	1093480131402113
398	97.2	24	6.253	0.03	1093480131402113
399	97.25	24	6.33936	0.05	1093480131402113
400	97.33	24	5.6649	0.08	1093480131402113
401	97.32	24	6.14635	-0.01	1093480131402113
402	97.45	24	5.60067	0.13	1093480131402113
403	97.43	24	5.96449	-0.02	1093480131402113
404	97.44	24	6.143	0.01	1093480131402113
405	97.48	24	5.74975	0.04	1093480131402113
406	97.49	24	6.01165	0.01	1093480131402113
407	97.57	24	5.95106	0.08	1093480131402113
408	97.62	24	5.36336	0.05	1093480131402113
409	97.64	24	5.55701	0.02	1093480131402113
410	97.66	24	5.65194	0.02	1093480131402113
411	97.7	23	5.76455	0.04	1093480131402113
412	97.79	24	5.1513	0.09	1093480131402113
413	97.81	23	5.37623	0.02	1093480131402113
414	97.82	23	5.3682	0.01	1093480131402113
415	97.83	23	5.67812	0.01	1093480131402113
416	97.92	21	5.01434	0.09	1093480131402113
417	97.93	22	5.5168	0.01	1093480131402113
418	98.01	23	4.92036	0.08	1093480131402113
419	97.99	23	5.81721	-0.02	1093480131402113
420	98.04	23	5.46886	0.05	1093480131402113
421	98.1	22	5.06656	0.06	1093480131402113
422	98.13	23	4.94197	0.03	1093480131402113
423	98.14	23	5.57767	0.01	1093480131402113
424	98.21	22	5.05627	0.07	1093480131402113
425	98.22	22	5.17606	0.01	1093480131402113
426	98.28	22	4.79808	0.06	1093480131402113
427	98.27	22	5.39417	-0.01	1093480131402113
428	98.31	21	5.03725	0.04	1093480131402113
429	98.33	22	5.22217	0.02	1093480131402113
430	98.37	21	4.92779	0.04	1093480131402113
431	98.39	21	5.06734	0.02	1093480131402113
432	98.39	22	5.29319	0	1093480131402113
433	98.45	21	4.32984	0.06	1093480131402113
434	98.47	21	4.24253	0.02	1093480131402113
435	98.43	22	5.27211	-0.04	1093480131402113
436	98.45	21	5.19687	0.02	1093480131402113
437	98.5	21	4.50444	0.05	1093480131402113
438	98.52	21	4.53317	0.02	1093480131402113
439	98.5	21	4.95782	-0.02	1093480131402113
440	98.53	21	4.70097	0.03	1093480131402113
441	98.53	22	4.93347	0	1093480131402113
442	98.56	22	4.48513	0.03	1093480131402113
443	98.54	22	5.03373	-0.02	1093480131402113
444	98.56	21	4.71131	0.02	1093480131402113
445	98.57	21	4.52826	0.01	1093480131402113
446	98.53	21	5.1874	-0.04	1093480131402113
447	98.55	20	4.78827	0.02	1093480131402113
448	98.56	21	5.06719	0.01	1093480131402113
449	98.58	21	4.60039	0.02	1093480131402113
450	98.58	21	4.67371	0	1093480131402113
451	98.57	21	4.89542	-0.01	1093480131402113
452	98.58	20	4.83773	0.01	1093480131402113
453	98.57	21	5.05916	-0.01	1093480131402113
454	98.59	21	4.91446	0.02	1093480131402113
455	98.62	20	4.39836	0.03	1093480131402113
456	98.61	18	4.7904	-0.01	1093480131402113
457	98.61	18	4.62687	0	1093480131402113
458	98.6	19	5.08232	-0.01	1093480131402113
459	98.62	18	4.6782	0.02	1093480131402113
460	98.63	20	4.6758	0.01	1093480131402113
461	98.62	20	4.97449	-0.01	1093480131402113
462	98.65	20	4.55933	0.03	1093480131402113
463	98.66	19	4.54361	0.01	1093480131402113
464	98.66	19	4.64698	0	1093480131402113
465	98.66	19	4.66416	0	1093480131402113
466	98.67	18	4.56521	0.01	1093480131402113
467	98.7	15	3.89615	0.03	1093480131402113
468	98.7	16	4.34856	0	1093480131402113
469	98.7	17	4.3566	0	1093480131402113
470	98.73	17	3.818	0.03	1093480131402113
471	98.74	16	3.69897	0.01	1093480131402113
472	98.73	16	3.80882	-0.01	1093480131402113
473	98.72	15	4.1535	-0.01	1093480131402113
474	98.72	15	4.14989	0	1093480131402113
475	98.73	15	3.98461	0.01	1093480131402113
476	98.75	15	3.52101	0.02	1093480131402113
477	98.73	15	4.08988	-0.02	1093480131402113
478	98.73	15	4.08131	0	1093480131402113
479	98.72	15	4.29553	-0.01	1093480131402113
480	98.74	15	4.05369	0.02	1093480131402113
481	98.75	15	4.0887	0.01	1093480131402113
