Time	Displacement	BinCount	Variance	Velocity	Label
125	8.697	9	0.935516	0.008	160641483882148
126	8.701	9	0.9293	0.004	160641483882148
127	8.704	9	0.929185	0.003	160641483882148
128	8.716	9	0.901301	0.012	160641483882148
129	8.724	9	0.897677	0.008	160641483882148
130	8.738	9	0.854023	0.014	160641483882148
131	8.753	8	0.831259	0.015	160641483882148
132	8.783	8	0.765448	0.03	160641483882148
133	8.793	8	0.753094	0.01	160641483882148
134	8.812	8	0.710391	0.019	160641483882148
135	8.821	8	0.710605	0.009	160641483882148
136	8.823	8	0.71251	0.002	160641483882148
137	8.829	8	0.696964	0.006	160641483882148
138	8.83	8	0.72118	0.001	160641483882148
139	8.834	8	0.690249	0.004	160641483882148
140	8.837	8	0.67263	0.003	160641483882148
141	8.846	8	0.66203	0.009	160641483882148
142	8.861	8	0.636144	0.015	160641483882148
143	8.869	8	0.608144	0.008	160641483882148
144	8.874	8	0.629384	0.005	160641483882148
145	8.869	8	0.62597	-0.005	160641483882148
146	8.875	8	0.601145	0.006	160641483882148
147	8.872	8	0.633732	-0.003	160641483882148
148	8.873	8	0.618766	0.001	160641483882148
149	8.867	8	0.668065	-0.006	160641483882148
150	8.871	8	0.633529	0.004	160641483882148
151	8.876	8	0.630574	0.005	160641483882148
152	8.879	8	0.595281	0.003	160641483882148
153	8.882	8	0.637241	0.003	160641483882148
154	8.891	8	0.61247	0.009	160641483882148
155	8.892	8	0.58424	0.001	160641483882148
156	8.899	8	0.544793	0.007	160641483882148
157	8.904	8	0.532714	0.005	160641483882148
158	8.91	8	0.531883	0.006	160641483882148
159	8.912	8	0.532218	0.002	160641483882148
160	8.911	8	0.534864	-0.001	160641483882148
161	8.917	8	0.505085	0.006	160641483882148
162	8.92	7	0.485386	0.003	160641483882148
163	8.92	7	0.488467	0	160641483882148
164	8.92	7	0.503587	0	160641483882148
165	8.928	8	0.472034	0.008	160641483882148
166	8.93	8	0.463789	0.002	160641483882148
167	8.936	8	0.451557	0.006	160641483882148
168	8.937	7	0.447248	0.001	160641483882148
169	8.938	7	0.455144	0.001	160641483882148
170	8.942	7	0.441176	0.004	160641483882148
171	8.945	7	0.440426	0.003	160641483882148
172	8.954	7	0.372671	0.009	160641483882148
173	8.952	7	0.400869	-0.002	160641483882148
174	8.954	7	0.399855	0.002	160641483882148
175	8.958	7	0.399044	0.004	160641483882148
176	8.962	7	0.376239	0.004	160641483882148
177	8.964	7	0.376436	0.002	160641483882148
178	8.959	7	0.423461	-0.005	160641483882148
179	8.964	7	0.376436	0.005	160641483882148
180	8.963	7	0.377665	-0.001	160641483882148
181	8.966	7	0.369924	0.003	160641483882148
182	8.973	7	0.313482	0.007	160641483882148
183	8.973	6	0.30866	0	160641483882148
184	8.974	6	0.303849	0.001	160641483882148
185	8.974	6	0.329126	0	160641483882148
186	8.976	6	0.297362	0.002	160641483882148
187	8.974	6	0.355421	-0.002	160641483882148
188	8.978	6	0.288991	0.004	160641483882148
189	8.978	6	0.312276	0	160641483882148
190	8.979	6	0.310739	0.001	160641483882148
191	8.98	6	0.307571	0.001	160641483882148
192	8.98	6	0.294279	0	160641483882148
193	8.979	6	0.318683	-0.001	160641483882148
194	8.975	6	0.352668	-0.004	160641483882148
195	8.979	6	0.302587	0.004	160641483882148
196	8.979	6	0.294209	0	160641483882148
197	8.981	6	0.275025	0.002	160641483882148
198	8.979	6	0.304235	-0.002	160641483882148
199	8.979	6	0.330997	0	160641483882148
200	8.979	6	0.338466	0	160641483882148
201	8.982	6	0.306065	0.003	160641483882148
202	8.982	6	0.29946	0	160641483882148
203	8.984	5	0.292821	0.002	160641483882148
204	8.986	5	0.264204	0.002	160641483882148
205	8.989	5	0.260536	0.003	160641483882148
206	8.99	5	0.23	0.001	160641483882148
207	8.989	5	0.246737	-0.001	160641483882148
208	8.99	5	0.25865	0.001	160641483882148
209	8.991	5	0.242732	0.001	160641483882148
210	8.993	5	0.209645	0.002	160641483882148
211	8.993	5	0.218977	0	160641483882148
212	8.994	5	0.219007	0.001	160641483882148
213	8.994	5	0.209676	0	160641483882148
214	8.993	5	0.244849	-0.001	160641483882148
215	8.995	5	0.189671	0.002	160641483882148
216	8.993	5	0.256809	-0.002	160641483882148
217	8.993	5	0.227928	0	160641483882148
218	8.995	5	0.187016	0.002	160641483882148
219	8.995	5	0.199937	0	160641483882148
220	8.996	3	0.178841	0.001	160641483882148
221	8.996	3	0.19996	0	160641483882148
222	8.997	3	0.137808	0.001	160641483882148
223	8.997	3	0.170267	0	160641483882148
224	8.997	3	0.167305	0	160641483882148
225	8.996	3	0.209724	-0.001	160641483882148
226	8.997	3	0.173179	0.001	160641483882148
227	8.997	2	0.17886	0	160641483882148
228	8.999	2	0.031607	0.002	160641483882148
229	8.998	2	0.151644	-0.001	160641483882148
230	8.998	2	0.151644	0	160641483882148
231	8.998	2	0.158101	0	160641483882148
232	8.998	2	0.176057	0	160641483882148
233	8.998	2	0.176057	0	160641483882148
234	8.999	2	0.12247	0.001	160641483882148
235	8.999	2	0.12247	0	160641483882148
236	8.999	2	0.126487	0	160641483882148
237	9	1	0	0.001	160641483882148
