Time	Displacement	R	U	Velocity	Acceleration	Variance	Label
1346.7	134.67	1	0.1	0.1	-5.62497e-10	133.323	e
1346.8	134.68	1	0.1	0.1	-5.64938e-10	133.333	e
1346.9	134.69	1	0.1	0.1	-5.67511e-10	133.343	e
1347	134.7	1	0.1	0.1	-5.70834e-10	133.353	e
1347.1	134.71	1	0.1	0.1	-5.73078e-10	133.363	e
1347.2	134.72	1	0.1	0.1	-5.76531e-10	133.373	e
1347.3	134.73	1	0.1	0.1	-5.77473e-10	133.383	e
1347.4	134.74	1	0.1	0.1	-5.81834e-10	133.393	e
1347.5	134.75	1	0.1	0.1	-5.83808e-10	133.402	e
1347.6	134.76	1	0.1	0.1	-5.87799e-10	133.412	e
1347.7	134.77	1	0.1	0.1	-5.88453e-10	133.422	e
1347.8	134.78	1	0.1	0.1	-5.93395e-10	133.432	e
1347.9	134.79	1	0.1	0.1	-5.93964e-10	133.442	e
1348	134.8	1	0.1	0.1	-5.99221e-10	133.452	e
1348.1	134.81	1	0.1	0.1	-6.00673e-10	133.462	e
1348.2	134.82	1	0.1	0.1	-6.04655e-10	133.472	e
1348.3	134.83	1	0.1	0.1	-6.06331e-10	133.482	e
1348.4	134.84	1	0.1	0.1	-6.0867e-10	133.492	e
1348.5	134.85	1	0.1	0.1	-6.13347e-10	133.501	e
