174	0	0	0	0	0	0.04	1.2	3.08	7.56	988.12	
175	0	0	0	0	0	0.12	0.72	2.96	6.68	989.52	
176	0	0	0	0	0	0.12	0.76	2.08	6.72	990.32	
177	0	0	0	0	0	0.24	0.44	1.88	4.4	993.04	
178	0	0	0	0	0	0.2	0.4	1.36	4.56	993.48	
179	0	0	0	0	0	0.16	1.04	1.28	4.8	992.72	
180	0	0	0	0	0	0.08	1.04	1.24	4.6	993.04	
181	0	0	0	0	0	0	1.2	0.6	3.92	994.28	
182	0	0	0	0	0	0	2.12	1.24	4.48	992.16	
183	0	0	0	0	0	0	2	1.56	4.08	992.36	
184	0	0	0	0	0	0	1.76	1.36	3.6	993.28	
185	0	0	0	0	0	0	1.84	1.48	3.36	993.32	
186	0	0	0	0	0	0	1.32	2.16	2.56	993.96	
187	0	0	0	0	0	0	0.92	1.84	2.88	994.36	
188	0	0	0	0	0	0	0.76	1.76	3.16	994.32	
189	0	0	0	0	0	0	0.32	1.92	2.68	995.08	
190	0	0	0	0	0	0	0.04	1.8	2.88	995.28	
191	0	0	0	0	0	0	0	1.84	2.8	995.36	
192	0	0	0	0	0	0	0	2	2.72	995.28	
193	0	0	0	0	0	0	0	2.24	2.2	995.56	
194	0	0	0	0	0	0	0	2.64	2.52	994.84	
195	0	0	0	0	0	0	0	2.6	3.4	994	
196	0	0	0	0	0	0	0	2.04	3.72	994.24	
197	0	0	0	0	0	0	0	1.6	3.04	995.36	
198	0	0	0	0	0	0	0	1.52	2.84	995.64	
199	0	0	0	0	0	0	0	1.72	2.88	995.4	
200	0	0	0	0	0	0	0	1.84	2.76	995.4	
201	0	0	0	0	0	0	0	1.56	2.32	996.12	
202	0	0	0	0	0	0	0	1.6	2.04	996.36	
203	0	0	0	0	0	0	0	1.4	1.84	996.76	
204	0	0	0	0	0	0	0	1.48	1.68	996.84	
205	0	0	0	0	0	0	0	1.44	1.76	996.8	
206	0	0	0	0	0	0	0	1.44	1.36	997.2	
207	0	0	0	0	0	0	0	1.16	1.08	997.76	
208	0	0	0	0	0	0	0	1.56	1.52	996.92	
209	0	0	0	0	0	0	0	0.72	1.52	997.76	
210	0	0	0	0	0	0	0	0.68	2.2	997.12	
211	0	0	0	0	0	0	0	0.56	2.04	997.4	
212	0	0	0	0	0	0	0	0.76	2.8	996.44	
213	0	0	0	0	0	0	0	0.48	2.56	996.96	
214	0	0	0	0	0	0	0	0.48	2.68	996.84	
215	0	0	0	0	0	0	0	0.48	3.36	996.16	
216	0	0	0	0	0	0	0	0.08	2.92	997	
217	0	0	0	0	0	0	0	0.08	2.36	997.56	
218	0	0	0	0	0	0	0	0.12	2	997.88	
219	0	0	0	0	0	0	0	0.12	2.24	997.64	
220	0	0	0	0	0	0	0	0	2.36	997.64	
221	0	0	0	0	0	0	0	0	2.08	997.92	
222	0	0	0	0	0	0	0	0	2.08	997.92	
223	0	0	0	0	0	0	0	0	2.2	997.8	
224	0	0	0	0	0	0	0	0	2.2	997.8	
225	0	0	0	0	0	0	0	0	2.4	997.6	
226	0	0	0	0	0	0	0	0	2.2	997.8	
227	0	0	0	0	0	0	0	0	1.4	998.6	
228	0	0	0	0	0	0	0	0	1.32	998.68	
229	0	0	0	0	0	0	0	0	1.44	998.56	
230	0	0	0	0	0	0	0	0	0.88	999.12	
231	0	0	0	0	0	0	0	0	0.76	999.24	
232	0	0	0	0	0	0	0	0	1.16	998.84	
233	0	0	0	0	0	0	0	0	1.32	998.68	
234	0	0	0	0	0	0	0	0	0.96	999.04	
235	0	0	0	0	0	0	0	0	0.68	999.32	
236	0	0	0	0	0	0	0	0	0.72	999.28	
237	0	0	0	0	0	0	0	0	0.6	999.4	
238	0	0	0	0	0	0	0	0	0.36	999.64	
239	0	0	0	0	0	0	0	0	0.6	999.4	
240	0	0	0	0	0	0	0	0	0.64	999.36	
241	0	0	0	0	0	0	0	0	0.32	999.68	
242	0	0	0	0	0	0	0	0	0.4	999.6	
243	0	0	0	0	0	0	0	0	0.36	999.64	
244	0	0	0	0	0	0	0	0	0.28	999.72	
245	0	0	0	0	0	0	0	0	0.28	999.72	
246	0	0	0	0	0	0	0	0	0.04	999.96	
247	0	0	0	0	0	0	0	0	0	1000	
